time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
23.293271,0.135711,0.426578,0.799853,0.399812,0.998704,-0.013766,-0.046439,0.015628,-0.029076,-0.092459,0.032639,0.028793,0.013719,-0.029224,0.895137,0.169462,0.375399,-8.882492,16.991598,25.260906,-11.94241,5.158069,5.828044,6.939238
23.303281,0.135603,0.426679,0.79923,0.400984,0.998701,-0.012536,-0.046914,0.01542,-0.026605,-0.093455,0.032121,0.025533,0.012594,-0.034681,0.895322,0.161258,0.37783,-8.800494,16.640491,25.769266,-12.498933,5.2972,6.454131,6.789233
23.313291,0.135474,0.426811,0.798571,0.402197,0.998698,-0.011245,-0.047382,0.015183,-0.024008,-0.094439,0.031537,0.024154,0.009081,-0.032281,0.893471,0.159207,0.375025,-8.800494,16.640491,25.769266,-12.916324,5.505895,7.080218,7.226747
23.323301,0.1353,0.427011,0.797888,0.403399,0.998697,-0.009927,-0.047785,0.014897,-0.021351,-0.095294,0.030848,0.020153,0.00725,-0.028212,0.894767,0.157342,0.370539,-8.718497,16.728268,25.515087,-12.638063,5.505895,7.984566,7.01424
23.333311,0.135117,0.427262,0.797186,0.40458,0.998697,-0.00861,-0.048154,0.014564,-0.018687,-0.09608,0.030061,0.017714,0.006578,-0.027182,0.895693,0.154359,0.369417,-8.718497,16.728268,25.515087,-12.429367,5.227634,8.541087,7.01424
23.343321,0.134912,0.42759,0.796462,0.405726,0.998698,-0.007293,-0.048462,0.014163,-0.016015,-0.096742,0.029137,0.017059,0.00898,-0.025655,0.8981,0.153613,0.370539,-8.800494,16.464937,25.68454,-11.94241,4.879808,9.445436,7.214246
23.353331,0.134664,0.42798,0.795702,0.406887,0.998701,-0.005924,-0.048721,0.013716,-0.013233,-0.097307,0.028111,0.015135,0.009977,-0.021685,0.900507,0.153427,0.368669,-8.800494,16.464937,25.68454,-11.94241,5.018939,10.419349,7.114243
23.363341,0.13436,0.42844,0.794904,0.408062,0.998705,-0.004498,-0.04892,0.01322,-0.010328,-0.09775,0.026977,0.013716,0.006933,-0.015325,0.899767,0.153986,0.363435,-8.718497,16.377161,25.68454,-11.872846,5.227634,11.532392,6.864235
23.373351,0.134031,0.428967,0.794065,0.409248,0.99871,-0.003029,-0.049082,0.012662,-0.007328,-0.098118,0.025716,0.015729,0.009194,-0.008822,0.901248,0.158088,0.362874,-8.718497,16.377161,25.68454,-11.94241,5.158069,12.506305,7.01424
23.383361,0.133697,0.429481,0.793201,0.410491,0.998711,-0.001504,-0.049274,0.01211,-0.004217,-0.098543,0.024459,0.01477,0.008602,-0.005507,0.901804,0.157156,0.361191,-8.800494,16.201607,25.68454,-12.568498,5.505895,12.645435,6.814234
23.393371,0.13337,0.429972,0.792335,0.411754,0.998708,0.000033,-0.049488,0.011575,-0.001085,-0.09901,0.023233,0.013351,0.001857,-0.004881,0.897359,0.152121,0.357639,-8.800494,16.201607,25.68454,-12.846759,5.645026,12.43674,7.289248
23.403381,0.133036,0.430464,0.791448,0.413051,0.998701,0.001608,-0.049715,0.011035,0.002124,-0.099501,0.021993,0.013405,0.002814,-0.003131,0.898285,0.151003,0.358387,-8.718497,16.026052,25.938721,-13.194585,5.853721,12.645435,6.764232
23.413391,0.132689,0.430979,0.790547,0.41435,0.998693,0.003198,-0.049925,0.010476,0.005369,-0.099953,0.020711,0.015596,-0.000091,-0.002192,0.894767,0.149325,0.358761,-8.718497,16.026052,25.938721,-13.194585,5.853721,12.993261,7.239247
23.423401,0.13235,0.431495,0.789602,0.415721,0.998679,0.004858,-0.050179,0.009901,0.008754,-0.10049,0.019387,0.007628,-0.004003,0.000961,0.896804,0.143171,0.35147,-8.882492,15.762722,25.853994,-14.098932,6.062417,13.271523,7.214246
23.433411,0.132097,0.432098,0.788594,0.417087,0.998662,0.006508,-0.05047,0.009193,0.012134,-0.101097,0.017796,0.012413,-0.003844,0.000346,0.894026,0.142426,0.35577,-8.882492,15.762722,25.853994,-14.655455,4.740678,13.967175,6.801733
23.443421,0.131887,0.432665,0.787544,0.418547,0.998636,0.008226,-0.050857,0.008488,0.015649,-0.101891,0.016201,0.001168,-0.001249,0.001396,0.902915,0.134408,0.351283,-8.718497,15.850498,25.769266,-15.977194,4.949374,13.758479,6.976739
23.453431,0.131702,0.433341,0.786438,0.419982,0.998609,0.009946,-0.051216,0.007658,0.019182,-0.102622,0.014352,0.004974,0.004121,-0.001439,0.904581,0.132543,0.359135,-8.718497,15.850498,25.769266,-15.977194,3.975461,14.871522,6.789233
23.463441,0.131506,0.434038,0.785324,0.421407,0.998579,0.011667,-0.051554,0.00681,0.022722,-0.103304,0.012464,-0.009424,0.01006,0.002078,0.91847,0.125271,0.352966,-9.046487,15.938275,25.68454,-15.838063,3.905895,15.149783,7.00174
23.473451,0.131356,0.434905,0.784117,0.422804,0.998548,0.013398,-0.051859,0.005765,0.026305,-0.103908,0.010179,-0.004158,0.002316,-0.005202,0.908285,0.116881,0.356891,-9.046487,15.938275,25.68454,-16.046759,2.37546,16.819349,7.251747
23.483461,0.1312,0.435793,0.782852,0.42428,0.99851,0.015219,-0.052193,0.004687,0.030072,-0.104563,0.007815,-0.000772,-0.000342,-0.002847,0.904766,0.116135,0.356705,-8.390508,15.674945,25.769266,-16.951107,2.653721,17.445435,7.139244
23.493471,0.131047,0.436803,0.781548,0.425691,0.998472,0.017015,-0.052455,0.003486,0.033804,-0.105062,0.005205,0.005312,0.003835,0.010216,0.906989,0.12695,0.355209,-8.390508,15.674945,25.769266,-16.394585,1.679808,18.697609,7.289248
23.503481,0.130821,0.437766,0.780286,0.427083,0.998432,0.018807,-0.052666,0.002369,0.037523,-0.10545,0.002765,-0.001615,-0.007427,0.023564,0.904581,0.126763,0.337636,-8.226513,15.323837,26.108173,-15.698933,2.584156,18.419348,6.826734
23.513491,0.130501,0.43884,0.77907,0.428298,0.998401,0.020496,-0.052673,0.001204,0.041039,-0.105422,0.000246,-0.014309,-0.005148,0.0317,0.915507,0.122661,0.327167,-8.226513,15.323837,26.108173,-13.26415,2.0972,19.393261,7.089242
23.523501,0.130096,0.439955,0.777879,0.429439,0.998372,0.022159,-0.052559,0.000043,0.044502,-0.105143,-0.002256,-0.011125,-0.015977,0.039006,0.906618,0.12378,0.319128,-8.472505,15.411613,26.277628,-12.011976,2.305895,19.949783,6.801733
23.533511,0.129845,0.441012,0.77668,0.4306,0.998332,0.023765,-0.052601,-0.001134,0.047852,-0.105167,-0.004791,-0.005529,-0.024968,0.032283,0.895322,0.115949,0.321745,-8.472505,15.411613,26.277628,-13.12502,1.262417,18.697609,7.026741
23.543521,0.129944,0.442036,0.77529,0.432024,0.998262,0.02549,-0.053073,-0.002481,0.051466,-0.106033,-0.007703,-0.002115,-0.006297,0.032277,0.908655,0.118559,0.334271,-8.226513,15.499391,26.023447,-18.203281,-0.615844,18.071522,7.214246
23.553531,0.129899,0.442897,0.774038,0.433397,0.998194,0.02717,-0.053457,-0.003586,0.054965,-0.106728,-0.010121,-0.007043,-0.011484,0.034971,0.9081,0.113152,0.327354,-8.226513,15.499391,26.023447,-16.603281,1.401547,16.541088,6.789233
23.563541,0.130018,0.443679,0.772801,0.434768,0.998116,0.028761,-0.053998,-0.004684,0.058289,-0.107732,-0.01253,-0.013512,-0.007537,0.027333,0.91384,0.101032,0.330532,-8.144516,15.23606,26.023447,-17.438063,0.358069,14.941088,6.776733
23.573551,0.13027,0.444441,0.771515,0.436196,0.998025,0.030352,-0.054684,-0.005836,0.061626,-0.109015,-0.015058,-0.016211,-0.008322,0.01487,0.912729,0.086115,0.335953,-8.144516,15.23606,26.023447,-18.898933,-0.546279,14.384566,7.01424
23.583561,0.130634,0.445188,0.770189,0.437665,0.997924,0.031939,-0.055488,-0.007032,0.064967,-0.110522,-0.017689,-0.007914,-0.003193,0.006764,0.910877,0.0822,0.348479,-8.062518,14.797175,26.192902,-20.011976,-1.311496,13.967175,6.751732
23.593571,0.131202,0.445892,0.768796,0.439226,0.997804,0.033526,-0.05652,-0.008297,0.068326,-0.112472,-0.020477,0.002626,0.007028,0.002082,0.912544,0.083318,0.363061,-8.062518,14.797175,26.192902,-22.238064,-2.56367,13.062827,7.201746
23.603581,0.131919,0.446442,0.767425,0.440847,0.99767,0.035069,-0.057754,-0.009481,0.071602,-0.114826,-0.023122,-0.00046,0.011552,-0.009505,0.916062,0.07008,0.370352,-7.816526,14.621621,26.192902,-23.629368,-2.772366,10.906305,6.976739
23.613591,0.13256,0.446958,0.766123,0.442393,0.997538,0.036557,-0.0589,-0.010584,0.074762,-0.117002,-0.0256,0.002667,0.008896,-0.033959,0.907729,0.048637,0.384747,-7.816526,14.621621,26.192902,-22.307629,-2.285409,10.419349,7.114243
23.623601,0.132937,0.447611,0.764916,0.443707,0.997428,0.037959,-0.059668,-0.011672,0.077739,-0.118419,-0.028014,0.011788,0.000126,-0.036947,0.895137,0.0464,0.38699,-7.734529,14.709398,26.362354,-18.272846,-1.728887,12.088914,7.064241
23.633611,0.133252,0.448349,0.76374,0.444892,0.997325,0.039284,-0.060291,-0.012802,0.080563,-0.119537,-0.030495,0.022048,0.003954,-0.025149,0.894952,0.059265,0.388486,-7.734529,14.709398,26.362354,-16.533716,-2.215844,12.854131,7.089242
23.643621,0.133461,0.449071,0.762646,0.445976,0.997231,0.040544,-0.060782,-0.013851,0.083246,-0.120394,-0.032797,0.018561,0.004695,-0.015646,0.899581,0.062062,0.381382,-7.816526,14.621621,26.277628,-14.725019,-1.589757,12.715001,7.089242
23.653631,0.133509,0.449824,0.761739,0.446753,0.997164,0.041565,-0.060974,-0.014806,0.085423,-0.120663,-0.034858,0.011955,0.008744,0.001272,0.910137,0.07008,0.369978,-7.816526,14.621621,26.277628,-10.20328,-1.589757,12.43674,6.964239
23.663641,0.13323,0.450586,0.761173,0.447032,0.997146,0.042209,-0.06064,-0.015534,0.086793,-0.119911,-0.036367,0.010496,0.006098,0.02071,0.912914,0.082386,0.356518,-7.570534,14.533844,26.362354,-2.411976,-0.754974,11.741088,7.176745
23.673651,0.132914,0.451279,0.760856,0.446966,0.997156,0.042493,-0.060121,-0.016113,0.087409,-0.118811,-0.037517,0.007018,0.0093,0.03284,0.920136,0.089471,0.34904,-7.570534,14.533844,26.362354,1.970633,-1.450626,9.584566,7.264247
23.683661,0.132615,0.451825,0.760745,0.446693,0.997183,0.042511,-0.059558,-0.016508,0.087464,-0.117648,-0.038261,0.006551,0.012341,0.034682,0.923469,0.09059,0.34904,-7.570534,14.270514,26.362354,4.544546,-1.589757,6.871522,7.039241
23.693671,0.132367,0.452198,0.760841,0.446225,0.997224,0.042254,-0.058992,-0.016709,0.086943,-0.116508,-0.038581,0.004413,0.011857,0.019614,0.921432,0.077165,0.355583,-7.570534,14.270514,26.362354,6.770633,-1.868018,3.671522,7.089242
23.703681,0.132134,0.452444,0.761079,0.445638,0.997275,0.041826,-0.058419,-0.016763,0.086061,-0.115373,-0.038587,0.000489,0.010548,0.002254,0.91921,0.06113,0.361939,-7.488537,14.007183,26.447081,8.301067,-1.798453,1.515001,7.126743
23.713691,0.131799,0.452601,0.761477,0.444899,0.997341,0.041255,-0.057714,-0.016647,0.084865,-0.113995,-0.038226,-0.002452,0.006943,-0.015678,0.914396,0.045094,0.368108,-7.488537,14.007183,26.447081,10.805415,-1.033235,0.123696,6.839235
23.723701,0.131425,0.452703,0.761923,0.44414,0.997411,0.040662,-0.056985,-0.016454,0.083614,-0.112575,-0.037704,-0.004886,0.002928,-0.022079,0.911248,0.038568,0.367921,-7.488537,14.709398,26.362354,11.292372,-0.476713,-0.502391,7.189245
23.733711,0.131033,0.452791,0.76237,0.443398,0.997479,0.040089,-0.056255,-0.016239,0.082404,-0.111153,-0.037144,-0.008376,0.00132,-0.017989,0.912729,0.040246,0.3625,-7.488537,14.709398,26.362354,11.222807,-0.128887,-0.502391,6.914237
23.743721,0.130574,0.452922,0.762765,0.442722,0.997544,0.039623,-0.055491,-0.01605,0.081411,-0.109658,-0.036647,-0.006365,0.002539,-0.001692,0.915877,0.055163,0.355022,-7.652532,14.797175,25.769266,10.73585,0.4972,0.610653,7.076742
23.753731,0.130139,0.453035,0.763128,0.442108,0.997602,0.039206,-0.054785,-0.015865,0.08052,-0.108275,-0.036169,-0.005671,0.006032,0.019253,0.922544,0.073436,0.345301,-7.652532,14.797175,25.769266,9.901068,0.705895,0.680218,7.151744
23.763741,0.129765,0.453066,0.763458,0.441616,0.99765,0.038862,-0.054218,-0.015642,0.079779,-0.10717,-0.035636,-0.010074,0.003737,0.03289,0.925877,0.081827,0.333523,-7.898523,14.884953,25.769266,8.231503,1.192852,0.054131,7.114243
23.773751,0.129467,0.45291,0.76386,0.441167,0.997694,0.038472,-0.053796,-0.015261,0.078936,-0.106371,-0.034795,-0.015652,-0.000923,0.029241,0.924395,0.075674,0.329784,-7.898523,14.884953,25.769266,7.53585,1.818939,-2.311086,7.089242
23.783761,0.129235,0.452526,0.764354,0.440773,0.997733,0.038036,-0.053532,-0.014679,0.077987,-0.105902,-0.033558,-0.027306,-0.008842,0.015832,0.921618,0.05796,0.326419,-7.652532,14.709398,25.853994,6.840198,2.792852,-5.093695,7.076742
23.793771,0.129075,0.452003,0.764844,0.440507,0.997763,0.037656,-0.053438,-0.014004,0.077148,-0.105779,-0.032155,-0.040266,-0.02061,0.00054,0.916062,0.037263,0.321371,-7.652532,14.709398,25.853994,5.101068,3.488504,-6.554564,6.939238
23.803781,0.128968,0.451439,0.765315,0.440298,0.997786,0.037301,-0.053429,-0.01332,0.076361,-0.105826,-0.030743,-0.048468,-0.030817,-0.006076,0.910877,0.026449,0.315015,-7.652532,14.884953,25.68454,4.127154,3.488504,-7.041521,7.289248
23.813791,0.128964,0.45091,0.765662,0.440239,0.997794,0.037069,-0.053571,-0.012745,0.075839,-0.10616,-0.029576,-0.053152,-0.037737,-0.007987,0.907359,0.021787,0.309781,-7.652532,14.884953,25.68454,1.692372,3.001547,-6.415434,6.714231
23.823801,0.129059,0.450477,0.765878,0.440278,0.997792,0.03693,-0.05381,-0.012335,0.075524,-0.106674,-0.028758,-0.05186,-0.036325,-0.005692,0.9081,0.02533,0.310155,-7.898523,14.797175,25.599813,-0.185889,1.958069,-5.232826,7.201746
23.833811,0.129222,0.450181,0.76597,0.440372,0.997782,0.036865,-0.054089,-0.012113,0.07538,-0.10725,-0.028326,-0.045592,-0.028793,-0.002355,0.911248,0.033534,0.316137,-7.898523,14.797175,25.599813,-1.438063,0.77546,-3.632826,6.826734
23.843821,0.129478,0.449985,0.765947,0.440539,0.997763,0.036869,-0.054447,-0.01205,0.075395,-0.107971,-0.028229,-0.034767,-0.022065,-0.002762,0.910507,0.040992,0.326419,-7.734529,14.621621,25.515087,-2.968498,-0.337583,-2.519782,7.101743
23.853831,0.129791,0.449845,0.765859,0.440741,0.997739,0.036906,-0.054851,-0.012081,0.075488,-0.108776,-0.028328,-0.026026,-0.013825,-0.00235,0.912359,0.048078,0.335766,-7.734529,14.621621,25.515087,-3.80328,-1.033235,-1.893695,7.00174
23.863841,0.13011,0.44975,0.765757,0.440923,0.997716,0.036934,-0.055234,-0.012159,0.075567,-0.109537,-0.028517,-0.01773,-0.007351,0.001011,0.913655,0.056841,0.342123,-7.898523,15.060506,25.68454,-3.66415,-1.450626,-1.476304,7.101743
23.873851,0.130392,0.449672,0.765692,0.441032,0.997699,0.036909,-0.055545,-0.012226,0.075535,-0.110155,-0.028673,-0.009603,-0.004577,0.00677,0.912544,0.066724,0.344927,-7.898523,15.060506,25.68454,-2.620672,-1.520192,-1.406739,7.214246
23.883861,0.130611,0.449588,0.765741,0.440967,0.997696,0.036729,-0.055717,-0.012228,0.075181,-0.110503,-0.028671,-0.005841,-0.001009,0.009046,0.91384,0.071758,0.347544,-7.898523,15.060506,25.769266,-0.185889,-1.659322,-1.96326,6.839235
23.893871,0.130727,0.44949,0.765963,0.440648,0.997714,0.036327,-0.055677,-0.012125,0.07436,-0.110444,-0.028418,-0.002649,0.001055,0.013065,0.914581,0.077911,0.347918,-7.898523,15.060506,25.769266,3.431502,-1.728887,-2.798043,7.239247
23.903881,0.130727,0.449394,0.766353,0.440067,0.997754,0.035706,-0.05541,-0.011927,0.073079,-0.109941,-0.02793,0.000915,0.004459,0.020241,0.916803,0.08742,0.347357,-7.898523,14.797175,25.68454,7.188024,-1.798453,-3.42413,7.00174
23.913891,0.130629,0.449294,0.766913,0.439223,0.997814,0.034854,-0.054928,-0.011636,0.071317,-0.109021,-0.027215,0.005799,0.009777,0.024295,0.91921,0.095998,0.350348,-7.898523,14.797175,25.68454,10.874981,-2.007148,-4.189347,6.814234
23.923901,0.130431,0.449134,0.767669,0.438122,0.997893,0.033763,-0.054254,-0.011195,0.069053,-0.107731,-0.02616,0.005282,0.004246,0.020701,0.914396,0.093574,0.348479,-7.652532,14.884953,25.430361,14.492372,-1.868018,-5.650217,7.189245
23.933911,0.130216,0.448895,0.76858,0.436831,0.997984,0.03246,-0.053493,-0.010631,0.06635,-0.106281,-0.024834,-0.002472,0.003102,0.010337,0.915877,0.082945,0.348666,-7.652532,14.884953,25.430361,16.927155,-2.076714,-7.389347,6.826734
23.943921,0.130077,0.448513,0.769549,0.435558,0.998068,0.0311,-0.052852,-0.009955,0.063525,-0.105074,-0.023289,-0.007597,-0.000206,0.002353,0.914581,0.075487,0.347918,-7.734529,15.148283,25.599813,16.440197,-1.868018,-9.337173,6.964239
23.953931,0.129961,0.448127,0.770441,0.434412,0.998142,0.02986,-0.052295,-0.009307,0.060949,-0.104028,-0.021822,-0.00913,0.001649,-0.00615,0.915322,0.070639,0.352592,-7.734529,15.148283,25.599813,14.840198,-1.520192,-8.919782,7.151744
23.963941,0.12982,0.447752,0.771328,0.433265,0.998214,0.028634,-0.051716,-0.008661,0.058403,-0.102932,-0.020363,-0.01787,-0.006238,-0.005584,0.914025,0.066537,0.34231,-7.898523,15.499391,25.515087,14.909763,-1.381061,-8.711086,6.826734
23.973951,0.129738,0.447434,0.772156,0.43214,0.99828,0.027427,-0.051176,-0.008109,0.055908,-0.101907,-0.019097,-0.017591,-0.007864,-0.004923,0.912729,0.068961,0.340627,-7.898523,15.499391,25.515087,14.214111,-2.146279,-8.154565,7.264247
23.983961,0.129669,0.44718,0.772935,0.431031,0.998343,0.026251,-0.050634,-0.007633,0.053486,-0.10087,-0.017991,-0.014894,-0.002406,-0.005789,0.915507,0.073063,0.345114,-7.488537,15.674945,25.515087,13.866285,-2.56367,-7.389347,7.151744
23.993971,0.129701,0.446869,0.773605,0.43014,0.998389,0.025239,-0.050305,-0.007179,0.051399,-0.100254,-0.01696,-0.015822,-0.002727,-0.007565,0.915507,0.072877,0.344927,-7.488537,15.674945,25.515087,10.805415,-2.215844,-7.528478,7.226747
24.003981,0.129823,0.446497,0.77416,0.429492,0.998418,0.024417,-0.050194,-0.006741,0.049702,-0.100066,-0.015992,-0.01659,-0.00721,-0.006539,0.912544,0.073809,0.341001,-7.980521,15.23606,25.260906,7.53585,-1.659322,-7.528478,7.176745
24.013991,0.130083,0.446049,0.774502,0.429261,0.99842,0.023937,-0.050435,-0.006352,0.048705,-0.100575,-0.015175,-0.016469,-0.007208,-0.003906,0.912914,0.077165,0.339318,-7.980521,15.23606,25.260906,1.970633,-0.685409,-7.180652,7.126743
24.024001,0.130377,0.445602,0.774799,0.429101,0.998417,0.023516,-0.050738,-0.005991,0.047829,-0.101207,-0.014424,-0.014046,-0.005617,0.007121,0.914766,0.088726,0.334832,-8.062518,15.499391,25.091454,0.927154,-0.685409,-6.971956,7.301749
24.034011,0.1307,0.44518,0.775105,0.428887,0.998415,0.023038,-0.05103,-0.005663,0.04684,-0.101813,-0.013731,-0.011035,-0.00313,0.019021,0.917173,0.101591,0.330532,-8.062518,15.499391,25.091454,1.344546,-1.311496,-6.971956,6.939238
24.044021,0.130985,0.444743,0.775523,0.428498,0.998423,0.022393,-0.051206,-0.005273,0.045508,-0.102191,-0.012891,-0.013398,-0.002963,0.021182,0.919025,0.103456,0.327541,-8.062518,15.674945,25.430361,3.640198,-1.589757,-7.737174,7.151744
24.054031,0.131253,0.444299,0.776005,0.428003,0.998436,0.021647,-0.051316,-0.004853,0.043968,-0.10244,-0.011976,-0.016758,-0.004485,0.014166,0.91847,0.097303,0.328476,-8.062518,15.674945,25.430361,4.961937,-1.868018,-8.22413,7.00174
24.064041,0.131539,0.443864,0.776495,0.427479,0.998449,0.020866,-0.051422,-0.004446,0.042361,-0.10268,-0.011084,-0.020735,-0.007456,0.007334,0.917173,0.09059,0.328102,-7.898523,15.850498,25.430361,5.170633,-2.215844,-8.36326,6.714231
24.074051,0.13187,0.443448,0.776976,0.426934,0.998461,0.020055,-0.051549,-0.004078,0.040694,-0.102958,-0.010266,-0.022047,-0.010484,0.000731,0.914396,0.085556,0.329036,-7.898523,15.850498,25.430361,5.101068,-2.841931,-8.432825,7.089242
24.084061,0.132238,0.443065,0.77746,0.426336,0.998473,0.019185,-0.051667,-0.003754,0.038917,-0.103215,-0.009529,-0.020994,-0.010713,-0.002765,0.913099,0.084996,0.330906,-7.898523,15.850498,25.260906,5.448894,-3.607148,-8.432825,7.164245
24.094071,0.132587,0.442746,0.777991,0.42559,0.998492,0.018196,-0.051673,-0.003467,0.0369,-0.103247,-0.008851,-0.016492,-0.006009,-0.005197,0.914025,0.088539,0.336701,-7.898523,15.850498,25.260906,7.188024,-4.441931,-8.22413,6.989239
24.104081,0.132897,0.442461,0.778522,0.424818,0.998513,0.017207,-0.051623,-0.003193,0.034885,-0.103166,-0.008197,-0.011846,-0.0046,0.004072,0.914211,0.100473,0.33371,-7.980521,15.938275,25.345633,7.674981,-4.372365,-7.737174,7.151744
24.114091,0.133208,0.442163,0.779121,0.423933,0.998538,0.016101,-0.051519,-0.002891,0.03263,-0.102977,-0.007471,-0.010435,-0.004093,0.0012,0.91347,0.101032,0.335579,-7.980521,15.938275,25.345633,8.996719,-4.789757,-8.36326,7.126743
24.124101,0.133494,0.441884,0.779751,0.422972,0.998566,0.014935,-0.051352,-0.002586,0.030256,-0.102659,-0.006734,-0.008927,-0.003588,0.000812,0.913099,0.103642,0.335953,-7.898523,16.026052,25.345633,9.970633,-4.998453,-8.36326,7.314249
24.134111,0.133748,0.44163,0.780384,0.42199,0.998594,0.013768,-0.051139,-0.00229,0.027881,-0.102248,-0.006014,-0.011372,-0.002271,0.002886,0.916062,0.106066,0.332962,-7.898523,16.026052,25.345633,10.388024,-4.928887,-8.015434,6.951738
24.144121,0.133998,0.44138,0.781005,0.421023,0.998621,0.012622,-0.050929,-0.001999,0.025547,-0.101843,-0.005306,-0.010154,-0.000167,0.00609,0.917729,0.11166,0.331841,-8.226513,16.289383,25.091454,10.179328,-4.859322,-7.876304,7.214246
24.154131,0.134258,0.441105,0.78165,0.42003,0.998646,0.011437,-0.050722,-0.001685,0.023135,-0.101442,-0.004549,-0.011453,0.000316,0.008464,0.919396,0.11483,0.328849,-8.226513,16.289383,25.091454,10.457589,-4.928887,-8.293695,7.026741
24.164141,0.134517,0.440803,0.782325,0.419007,0.99867,0.010215,-0.050508,-0.001336,0.020644,-0.101027,-0.00372,-0.007325,0.002418,0.007329,0.918655,0.118932,0.332027,-8.062518,16.201607,25.430361,10.874981,-4.859322,-8.711086,7.176745
24.174151,0.134811,0.440404,0.783044,0.417986,0.998691,0.008952,-0.050358,-0.000905,0.018064,-0.100737,-0.002724,-0.004341,0.00231,0.004165,0.916433,0.120424,0.334645,-8.062518,16.201607,25.430361,10.73585,-4.650627,-9.963261,6.951738
24.184161,0.135131,0.43993,0.783787,0.416988,0.998706,0.007678,-0.050264,-0.000412,0.015456,-0.10056,-0.001603,-0.008576,0.000204,0.004993,0.917359,0.120424,0.329597,-8.062518,16.552713,25.430361,10.388024,-4.372365,-10.867608,6.889236
24.194171,0.135435,0.439421,0.784551,0.415988,0.99872,0.006399,-0.050167,0.000126,0.012834,-0.100377,-0.000393,-0.008265,-0.0015,0.004156,0.915692,0.121915,0.328476,-8.062518,16.552713,25.430361,10.527154,-4.024539,-11.215434,7.114243
24.204181,0.135756,0.438944,0.785344,0.41489,0.998735,0.005026,-0.050025,0.000636,0.010025,-0.100097,0.000771,-0.013244,-0.003948,-0.00098,0.915877,0.116881,0.326419,-7.980521,16.552713,25.345633,11.501067,-4.789757,-11.354565,7.101743
24.214191,0.136091,0.438412,0.786122,0.413867,0.998744,0.003706,-0.049951,0.001183,0.007321,-0.099952,0.002003,-0.012711,-0.00455,0.000477,0.915322,0.12061,0.32455,-7.980521,16.552713,25.345633,10.59672,-4.302801,-11.702391,7.089242
24.224201,0.136544,0.437738,0.786891,0.41297,0.99874,0.002421,-0.050085,0.001806,0.004679,-0.10022,0.003382,-0.022731,-0.013179,-0.006797,0.913099,0.109423,0.31782,-8.144516,16.991598,25.430361,8.579329,-4.094105,-13.371956,6.901737
24.234211,0.137036,0.437066,0.787628,0.412113,0.998732,0.001164,-0.05027,0.002402,0.002095,-0.100587,0.004704,-0.01893,-0.004666,-0.011847,0.916988,0.112592,0.326793,-8.144516,16.991598,25.430361,7.883676,-4.302801,-13.302391,6.964239
24.244221,0.137513,0.436397,0.788347,0.411287,0.998722,-0.000056,-0.050458,0.002995,-0.000416,-0.100957,0.006019,-0.018574,-0.009857,-0.018737,0.911618,0.10849,0.327728,-8.308511,16.640491,25.17618,7.605415,-4.094105,-13.093695,6.876736
24.254231,0.137933,0.435832,0.789044,0.410407,0.998715,-0.001273,-0.050537,0.003513,-0.002912,-0.101107,0.007182,-0.014768,-0.00705,-0.01784,0.911803,0.114457,0.329971,-8.308511,16.640491,25.17618,8.440198,-4.372365,-11.841521,7.289248
24.264241,0.138258,0.435345,0.789743,0.40947,0.998714,-0.002484,-0.050485,0.004001,-0.005394,-0.100991,0.008285,-0.015098,-0.004864,-0.017385,0.91384,0.11744,0.329784,-8.390508,16.816046,25.17618,9.553242,-4.16367,-10.798043,6.914237
24.274251,0.138584,0.434901,0.790427,0.408511,0.998712,-0.003704,-0.050408,0.004446,-0.007887,-0.100825,0.009301,-0.01375,0.001695,-0.020743,0.917914,0.119678,0.335206,-8.390508,16.816046,25.17618,9.761937,-4.511496,-10.380651,7.251747
24.284261,0.138904,0.434463,0.791084,0.407596,0.998708,-0.004875,-0.050347,0.00488,-0.010281,-0.100687,0.010291,-0.016135,0.002443,-0.019531,0.920136,0.121542,0.332588,-8.226513,16.991598,25.17618,9.274981,-4.302801,-10.10239,7.01424
24.294271,0.13927,0.434053,0.791685,0.406739,0.9987,-0.005996,-0.050344,0.005254,-0.012569,-0.100665,0.011154,-0.015406,0.004528,-0.021247,0.921247,0.12322,0.334271,-8.226513,16.991598,25.17618,8.301067,-4.650627,-9.684999,7.151744
24.304281,0.139684,0.433675,0.792231,0.405936,0.998689,-0.007073,-0.050397,0.005564,-0.014763,-0.100753,0.011887,-0.011983,0.003943,-0.023084,0.918655,0.125458,0.33614,-8.390508,17.167152,25.430361,7.396719,-5.068018,-9.267608,7.35175
24.314291,0.140073,0.433352,0.792749,0.405134,0.998679,-0.00812,-0.050411,0.005828,-0.016892,-0.100765,0.012522,-0.007753,0.006953,-0.02506,0.91847,0.129001,0.34044,-8.390508,17.167152,25.430361,7.466285,-5.137583,-8.502391,6.889236
24.324301,0.14042,0.433064,0.793246,0.40435,0.99867,-0.009122,-0.05039,0.006072,-0.018929,-0.100705,0.013114,-0.002737,0.006642,-0.025731,0.915322,0.132916,0.342683,-7.980521,17.254929,25.430361,7.466285,-4.859322,-7.876304,7.189245
